match_id,batter,runs,out,cum_runs,cum_outs,pavg,lfm,venue,savg
335999,DNT Zoysa,1,1,,,0.0,0.0,Rajiv Gandhi International Stadium,0.0
336024,DNT Zoysa,10,0,1.0,1.0,1.0,1.0,Rajiv Gandhi International Stadium,1.0
1304047,DP Conway,3,1,,,0.0,0.0,Wankhede Stadium,0.0
1304092,DP Conway,85,0,3.0,1.0,3.0,3.0,Maharashtra Cricket Association Stadium,0.0
1304095,DP Conway,56,1,88.0,1.0,88.0,44.0,Maharashtra Cricket Association Stadium,85.0
1304101,DP Conway,87,1,144.0,2.0,72.0,48.0,Dr DY Patil Sports Academy,0.0
1304105,DP Conway,0,1,231.0,3.0,77.0,57.75,Wankhede Stadium,3.0
1304108,DP Conway,5,1,231.0,4.0,57.75,46.2,Wankhede Stadium,1.5
1304114,DP Conway,16,1,236.0,5.0,47.2,46.6,Brabourne Stadium,0.0
1359475,DP Conway,1,1,252.0,6.0,42.0,32.8,Narendra Modi Stadium,0.0
1359480,DP Conway,47,1,253.0,7.0,36.142857142857146,21.8,MA Chidambaram Stadium,0.0
1359486,DP Conway,0,1,300.0,8.0,37.5,13.8,Wankhede Stadium,2.6666666666666665
1359491,DP Conway,50,1,300.0,9.0,33.333333333333336,13.8,MA Chidambaram Stadium,47.0
1359498,DP Conway,83,1,350.0,10.0,35.0,22.8,M Chinnaswamy Stadium,0.0
1359503,DP Conway,77,1,433.0,11.0,39.36363636363637,36.2,MA Chidambaram Stadium,48.5
1359507,DP Conway,56,1,510.0,12.0,42.5,51.4,Eden Gardens,0.0
1359511,DP Conway,8,1,566.0,13.0,43.53846153846154,53.2,Sawai Mansingh Stadium,0.0
1359515,DP Conway,92,0,574.0,14.0,41.0,54.8,MA Chidambaram Stadium,58.0
1359523,DP Conway,44,1,666.0,14.0,47.57142857142857,63.2,MA Chidambaram Stadium,66.5
1359529,DP Conway,10,1,710.0,15.0,47.333333333333336,55.4,MA Chidambaram Stadium,62.0
1359535,DP Conway,30,1,720.0,16.0,45.0,42.0,MA Chidambaram Stadium,53.333333333333336
1359541,DP Conway,87,1,750.0,17.0,44.11764705882353,36.8,Arun Jaitley Stadium,0.0
1370350,DP Conway,40,1,837.0,18.0,46.5,52.6,MA Chidambaram Stadium,50.0
1370353,DP Conway,47,1,877.0,19.0,46.1578947368421,42.2,Narendra Modi Stadium,1.0
419114,DP Nannes,3,1,,,0.0,0.0,Arun Jaitley Stadium,0.0
419120,DP Nannes,1,0,3.0,1.0,3.0,3.0,Other,0.0
336020,DP Vijaykumar,1,0,,,0.0,0.0,Arun Jaitley Stadium,0.0
335987,DPMD Jayawardene,2,1,,,0.0,0.0,Sawai Mansingh Stadium,0.0
335991,DPMD Jayawardene,12,1,2.0,1.0,2.0,2.0,Punjab Cricket Association IS Bindra Stadium,0.0
335995,DPMD Jayawardene,15,1,14.0,2.0,7.0,7.0,Punjab Cricket Association IS Bindra Stadium,12.0
335999,DPMD Jayawardene,45,0,29.0,3.0,9.666666666666666,9.666666666666666,Rajiv Gandhi International Stadium,0.0
336003,DPMD Jayawardene,10,1,74.0,3.0,24.666666666666668,18.5,Punjab Cricket Association IS Bindra Stadium,13.5
336006,DPMD Jayawardene,17,0,84.0,4.0,21.0,16.8,M Chinnaswamy Stadium,0.0
336013,DPMD Jayawardene,8,1,101.0,4.0,25.25,19.8,MA Chidambaram Stadium,0.0
336022,DPMD Jayawardene,36,0,109.0,5.0,21.8,19.0,Arun Jaitley Stadium,0.0
336028,DPMD Jayawardene,1,1,145.0,5.0,29.0,23.2,Wankhede Stadium,0.0
336031,DPMD Jayawardene,14,0,146.0,6.0,24.333333333333332,14.4,Punjab Cricket Association IS Bindra Stadium,12.333333333333334
336035,DPMD Jayawardene,11,1,160.0,6.0,26.666666666666668,15.2,Eden Gardens,0.0
336039,DPMD Jayawardene,8,2,171.0,7.0,24.428571428571427,14.0,Wankhede Stadium,1.0
392183,DPMD Jayawardene,6,1,179.0,9.0,19.88888888888889,14.0,Other,0.0
392186,DPMD Jayawardene,31,0,185.0,10.0,18.5,8.0,Other,6.0
392191,DPMD Jayawardene,1,0,216.0,10.0,21.6,14.0,Other,18.5
392195,DPMD Jayawardene,7,1,217.0,10.0,21.7,11.4,Other,12.666666666666666
392200,DPMD Jayawardene,7,1,224.0,11.0,20.363636363636363,10.6,Other,11.25
392204,DPMD Jayawardene,19,1,231.0,12.0,19.25,10.4,Other,10.4
392207,DPMD Jayawardene,52,0,250.0,13.0,19.23076923076923,13.0,Other,11.833333333333334
392210,DPMD Jayawardene,9,1,302.0,13.0,23.23076923076923,17.2,Other,17.571428571428573
